clarity,timepoint,freq_f1,amp_f1,width_f1,freq_f2,amp_f2,width_f2,freq_f3,amp_f3,width_f3,amp_p0,freq_p0,p0prominence,a1p0,a3p0,vwl_amp_rms,vwl_duration,appendix,appendix_dur,nasal_app,creak_app,target
normal,3,554,35.73,279,1293,26.12,242,2058,12.35,535,38.12,172,7.42,-2.39,-25.77265,0.0324513488,0.145,n,0.02,1,0,1
normal,4,400,42.06,101,1164,20.49,328,2470,7.21,259,42.06,215,3.73,0,-34.84648,0.0324513488,0.145,n,0.02,1,0,1
normal,5,342,41.33,119,1018,13.05,743,2495,-5.33,424,41.33,215,6.97,0,-46.66248,0.0324513488,0.145,n,0.02,1,0,1
normal,1,380,37.61,119,1239,13.61,698,2463,12.19,267,45.16,194,16.49,-7.55,-32.97277,0.0464128006,0.144,n,0.034,1,0,1
normal,2,494,36.64,290,1567,-0.99,674,2570,6.5,1807,44.47,194,4.79,-7.83,-37.96831,0.0464128006,0.144,n,0.034,1,0,1
normal,3,443,42.99,107,797,27.95,2144,2594,12.31,719,43.12,215,0.13,-0.13,-30.81399,0.0464128006,0.144,n,0.034,1,0,1
normal,4,474,42.96,105,2366,10.54,228,2423,10.54,2751,42.96,258,3.09,0,-32.41781,0.0464128006,0.144,n,0.034,1,0,1
normal,5,328,43.67,76,1152,10.75,1061,2465,5.75,140,43.67,158,4.06,0,-37.91618,0.0464128006,0.144,n,0.034,1,0,1
normal,1,685,36.35,234,1816,27.82,144,2685,18.13,164,43.98,194,9.15,-7.63,-25.84747,0.0334518345,0.074,n,0.077,1,0,1
normal,2,769,37.73,225,1740,27.09,210,2606,15.99,216,43.61,194,9.59,-5.88,-27.62471,0.0334518345,0.074,n,0.077,1,0,1
normal,3,534,36.35,363,1366,28.75,231,2348,16.41,375,41.91,172,10.43,-5.56,-25.49995,0.0334518345,0.074,n,0.077,1,0,1
normal,4,420,33.33,272,1379,21.21,202,2351,8.47,201,41.28,194,9.6,-7.95,-32.81331,0.0334518345,0.074,n,0.077,1,0,1
normal,5,377,41.44,235,1322,18.18,445,2417,7.3,183,41.44,194,8.49,0,-34.13938,0.0334518345,0.074,n,0.077,1,0,1
normal,1,461,36.96,231,1707,19.35,1103,2675,8.57,189,44.58,172,10.05,-7.62,-36.01377,0.0382073237,0.129,n,0.064,1,0,1
normal,2,453,38.42,238,1352,16.09,618,2352,11.45,615,44.47,172,10.35,-6.05,-33.01962,0.0382073237,0.129,n,0.064,1,0,1
normal,3,365,31.9,196,1261,17.65,288,2419,3.79,487,40.9,172,13.67,-9,-37.11228,0.0382073237,0.129,n,0.064,1,0,1
normal,4,304,39.15,77,1208,16.2,136,2353,0.25,217,39.15,215,9.15,0,-38.89861,0.0382073237,0.129,n,0.064,1,0,1
normal,5,396,39.95,100,1073,12.57,497,2467,-0.25,476,39.95,258,5.18,0,-40.20125,0.0382073237,0.129,n,0.064,1,0,1
normal,1,612,25.36,480,1502,23.57,440,2445,9.47,797,41.86,194,11.19,-16.5,-32.39071,0.03539088,0.099,c,0.038,0,1,1
normal,2,498,35.9,622,1350,22.64,229,2457,11.78,196,41.81,194,11.62,-5.91,-30.02898,0.03539088,0.099,c,0.038,0,1,1
normal,3,410,34.49,173,1232,26.08,109,2506,7.17,106,39.88,215,12.88,-5.39,-32.70643,0.03539088,0.099,c,0.038,0,1,1
normal,4,415,36.97,103,1220,12.2,484,2488,7.37,93,37.58,237,19.05,-0.61,-30.21427,0.03539088,0.099,c,0.038,0,1,1
normal,5,466,33.49,315,1327,14.58,279,2466,8.14,360,34.39,258,1.65,-0.9,-26.24794,0.03539088,0.099,c,0.038,0,1,1
normal,1,370,45.14,229,800,26.37,383,2794,4.53,256,45.14,194,4.96,0,-40.61465,0.0390365728,0.147,n,0.043,1,0,1
normal,2,395,42.12,171,681,30.55,1298,2815,-0.91,452,44.58,194,2.89,-2.46,-45.49456,0.0390365728,0.147,n,0.043,1,0,1
normal,3,418,42.82,109,1229,10.98,1412,2853,-0.12,447,42.82,215,2.39,0,-42.93502,0.0390365728,0.147,n,0.043,1,0,1
normal,4,349,41.64,139,757,28.29,1131,2505,1.37,188,41.64,280,13.35,0,-40.26961,0.0390365728,0.147,n,0.043,1,0,1
normal,5,324,38.58,26,2323,-4.95,545,3225,-9.68,691,38.58,323,11.97,0,-48.26367,0.0390365728,0.147,n,0.043,1,0,1
normal,1,551,38.55,197,1050,30.5,127,2608,4.2,706,43.06,194,21.79,-4.51,-38.85828,0.0294909213,0.19,n,0.047,1,0,1
normal,2,496,37.87,245,936,35.7,96,2501,12.12,151,42.86,172,17.03,-4.99,-30.73518,0.0294909213,0.19,n,0.047,1,0,1
normal,3,233,42.08,1437,648,30.17,278,2621,2.93,251,42.08,194,6.1,0,-39.14774,0.0294909213,0.19,n,0.047,1,0,1
normal,4,290,42.32,145,981,9.67,710,2500,2.57,163,42.32,215,11.03,0,-39.74536,0.0294909213,0.19,n,0.047,1,0,1
normal,5,303,39.36,118,976,11.92,1238,2527,-2.04,121,39.36,258,15.31,0,-41.40016,0.0294909213,0.19,n,0.047,1,0,1
normal,1,418,43.18,802,631,43.18,976,2560,9.93,198,42.39,215,5.73,0.79,-32.46424,0.0446502151,0.108,c,0.047,0,1,1
normal,2,462,46,93,1503,8.27,5635,2645,12.26,197,42.88,215,7.57,3.12,-30.62207,0.0446502151,0.108,c,0.047,0,1,1
normal,3,470,46.57,59,686,45.26,2204,2500,13.72,145,42.07,237,10.39,4.5,-28.3465,0.0446502151,0.108,c,0.047,0,1,1
normal,4,496,43.5,50,2484,9.99,220,3662,-3.35,4025,40.2,258,11.4,3.3,-43.54884,0.0446502151,0.108,c,0.047,0,1,1
normal,5,490,37.49,235,846,19.84,1675,2453,9.87,199,37.49,258,3.69,0,-27.61586,0.0446502151,0.108,c,0.047,0,1,1
normal,1,421,40.39,173,1297,20.84,286,2829,9.49,330,41.81,194,1.41,-1.42,-32.32287,0.0383331776,0.125,n,0.029,1,0,1
normal,2,523,42.64,90,1064,32.14,101,2764,5.37,580,41.4,194,-0.4,1.24,-36.03084,0.0383331776,0.125,n,0.029,1,0,1
normal,3,527,36.36,236,1422,-1.97,229,3036,-0.13,132,38.79,215,2.43,-2.43,-38.92374,0.0383331776,0.125,n,0.029,1,0,1
normal,4,485,39.13,69,2029,-1.52,2956,2563,11.53,89,36.56,237,9.63,2.57,-25.02955,0.0383331776,0.125,n,0.029,1,0,1
normal,5,447,34.07,172,774,29.89,561,2520,-8.83,307,34.07,280,3.87,0,-42.90043,0.0383331776,0.125,n,0.029,1,0,1
normal,1,500,38.83,167,1236,16.87,599,2785,9.85,737,44.24,194,5.71,-5.41,-34.39119,0.0402966051,0.096,n,0.034,1,0,1
normal,2,481,35.22,559,817,35.49,592,2790,-0.28,766,40.97,172,5.74,-5.75,-41.24876,0.0402966051,0.096,n,0.034,1,0,1
normal,3,561,34.64,438,1782,-6.88,290,3219,-0.77,292,39.58,194,4.94,-4.94,-40.34642,0.0402966051,0.096,n,0.034,1,0,1
normal,4,389,38.93,194,810,33.59,70,2535,3.97,103,38.73,215,6.65,0.2,-34.7584,0.0402966051,0.096,n,0.034,1,0,1
normal,5,426,37.59,98,898,21.91,254,2561,0.52,172,36.39,215,7.78,1.2,-35.87024,0.0402966051,0.096,n,0.034,1,0,1
normal,1,314,41.92,244,1311,21.14,114,2459,7.97,158,41.92,194,9.15,0,-33.95393,0.0318412913,0.33,n,0.064,1,0,1
normal,2,325,41.62,208,1290,17.71,259,2417,11.71,100,41.62,194,8.7,0,-29.90829,0.0318412913,0.33,n,0.064,1,0,1
normal,3,408,41.86,128,1430,12.39,1021,2351,5,279,41.86,237,4.03,0,-36.86484,0.0318412913,0.33,n,0.064,1,0,1
normal,4,335,38.55,93,1273,17.82,117,2341,2.39,233,38.55,280,15.15,0,-36.15743,0.0318412913,0.33,n,0.064,1,0,1
normal,5,329,33.93,125,1418,15.55,91,2365,1.59,287,33.93,280,14.76,0,-32.33552,0.0318412913,0.33,n,0.064,1,0,1
normal,1,337,42.82,163,1386,17.36,296,2542,-1.37,716,42.82,194,7.65,0,-44.18851,0.0357472943,0.074,c,0.072,0,1,1
normal,2,384,36.07,103,1220,18.75,235,2747,2.45,511,43.21,172,7.14,-7.14,-40.75871,0.0357472943,0.074,c,0.072,0,1,1
normal,3,389,35.94,117,1074,21.95,172,2609,1.01,685,43.89,172,8.16,-7.95,-42.881,0.0357472943,0.074,c,0.072,0,1,1
normal,4,381,42.28,159,983,22.14,125,2601,-3.51,655,42.28,194,10.09,0,-45.78758,0.0357472943,0.074,c,0.072,0,1,1
normal,5,354,39.26,266,1072,16.23,157,2706,-3.66,880,39.26,194,12.08,0,-42.91711,0.0357472943,0.074,c,0.072,0,1,1
normal,1,355,44.95,163,893,18.29,875,2684,1.88,533,44.95,194,4.85,0,-43.07007,0.0469653047,0.105,n,0.051,1,0,1
normal,2,413,43.56,117,2580,4,358,3319,-5.42,1832,44.06,194,3.1,-0.5,-49.48258,0.0469653047,0.105,n,0.051,1,0,1
normal,3,444,42.08,77,2508,5.19,310,3963,4.63,1433,42.64,215,0.56,-0.56,-38.01097,0.0469653047,0.105,n,0.051,1,0,1
normal,4,488,39.99,70,2465,6.15,186,3692,-5.24,978,39.99,258,0.73,0,-45.2311,0.0469653047,0.105,n,0.051,1,0,1
normal,5,433,35.56,325,2186,-0.89,381,3407,-13.69,508,35.56,280,5.17,0,-49.24605,0.0469653047,0.105,n,0.051,1,0,1
normal,1,386,44.23,93,1277,15.86,1136,2799,3.07,1023,44.23,215,3.04,0,-41.16211,0.0595814032,0.166,c,0.065,0,1,1
normal,2,409,46.33,84,2044,1.39,603,3348,1.47,427,46.33,215,1.53,0,-44.85928,0.0595814032,0.166,c,0.065,0,1,1
normal,3,484,46.48,49,2493,10.27,241,3514,1.37,742,45.02,237,9.54,1.46,-43.65004,0.0595814032,0.166,c,0.065,0,1,1
normal,4,522,43.69,115,2192,-0.59,771,3346,-1.17,499,43.69,280,6.83,0,-44.85675,0.0595814032,0.166,c,0.065,0,1,1
normal,5,385,43.38,143,713,29.24,1024,2574,-2.47,473,43.38,323,35.44,0,-45.84669,0.0595814032,0.166,c,0.065,0,1,1
normal,1,493,33.13,436,1466,14.48,520,2736,5.78,712,39.89,172,6.76,-6.76,-34.11328,0.0368980184,0.114,n,0.033,1,0,1
normal,2,508,34.25,206,963,26.28,204,2589,0.66,473,40.15,172,6.68,-5.9,-39.48715,0.0368980184,0.114,n,0.033,1,0,1
normal,3,475,33.45,280,1367,4.62,212,2935,-1.99,191,39.94,194,6.49,-6.49,-41.92749,0.0368980184,0.114,n,0.033,1,0,1
normal,4,436,42.94,95,799,24.83,614,2470,1.33,251,42.94,237,0.38,0,-41.6099,0.0368980184,0.114,n,0.033,1,0,1
normal,5,488,45.02,70,796,34.71,187,2435,5.91,140,39.81,258,7.76,5.21,-33.90331,0.0368980184,0.114,n,0.033,1,0,1
clear,1,560,43.75,213,1106,34.33,211,2870,13.66,166,47.88,172,1.98,-4.13,-34.22136,0.0549958697,0.187,n,0.031,1,0,0
clear,2,426,41.36,278,881,36.75,160,2438,8.27,274,43.96,172,2.6,-2.6,-35.69297,0.0549958697,0.187,n,0.031,1,0,0
clear,3,440,39.87,165,858,14.61,1406,2938,1.48,540,43.12,151,3.25,-3.25,-41.64237,0.0549958697,0.187,n,0.031,1,0,0
clear,4,451,36.5,129,2586,-6.86,916,2872,-6.52,3298,40.99,151,4.49,-4.49,-47.51138,0.0549958697,0.187,n,0.031,1,0,0
clear,5,371,33.11,164,852,14.46,684,2326,-0.97,312,39.75,151,6.99,-6.64,-40.72493,0.0549958697,0.187,n,0.031,1,0,0
clear,1,426,45.6,184,1022,28.87,301,2385,10.26,317,46.71,194,1.12,-1.11,-36.4485,0.0856099676,0.071,n,0.039,1,0,0
clear,2,450,44.41,318,946,39.31,219,2395,10.78,352,46.13,194,1.71,-1.72,-35.35321,0.0856099676,0.071,n,0.039,1,0,0
clear,3,476,43.01,368,887,41.57,137,2398,9.01,485,44.73,194,1.72,-1.72,-35.72461,0.0856099676,0.071,n,0.039,1,0,0
clear,4,401,41.83,609,796,40.34,118,2537,9.66,282,43.17,194,1.34,-1.34,-33.51358,0.0856099676,0.071,n,0.039,1,0,0
clear,5,351,42.71,618,764,37.43,136,2531,4.67,295,42.71,194,1.8,0,-38.03827,0.0856099676,0.071,n,0.039,1,0,0
clear,1,453,40.81,217,1272,28.97,178,2549,14.01,453,45.06,194,4.26,-4.25,-31.04843,0.0576295285,0.09,c,0.041,0,1,0
clear,2,476,42.06,227,1259,31.25,137,2438,13.18,360,44.3,194,2.24,-2.24,-31.12281,0.0576295285,0.09,c,0.041,0,1,0
clear,3,510,41.92,282,1241,33.36,159,2384,11.83,402,43.12,194,1.2,-1.2,-31.29086,0.0576295285,0.09,c,0.041,0,1,0
clear,4,495,40.98,202,1237,33.14,78,2230,12.51,502,41.95,215,0.96,-0.97,-29.44033,0.0576295285,0.09,c,0.041,0,1,0
clear,5,476,42.76,132,1165,29.35,122,2137,5.46,616,41.84,237,8.17,0.92,-36.379,0.0576295285,0.09,c,0.041,0,1,0
clear,1,449,50.37,49,967,35.17,90,2649,12.54,263,47.16,237,9.89,3.21,-34.61517,0.0666013179,0.105,n,0.03,1,0,0
clear,2,451,52.57,48,822,35.7,651,2589,17.49,89,43.12,215,13.55,9.45,-25.62744,0.0666013179,0.105,n,0.03,1,0,0
clear,3,402,50.88,1197,1492,2.22,337,3062,13.49,472,43.59,215,10.38,7.29,-30.10071,0.0666013179,0.105,n,0.03,1,0,0
clear,4,503,46.53,61,2465,8.65,621,3466,10.88,298,43.95,237,8.06,2.58,-33.06545,0.0666013179,0.105,n,0.03,1,0,0
clear,5,494,44.29,85,2317,0.15,831,3539,5.21,248,44.29,258,3.43,0,-39.07731,0.0666013179,0.105,n,0.03,1,0,0
clear,1,448,46.07,383,768,38.62,287,2602,13.04,173,43.2,172,4.91,2.87,-30.16022,0.0579275715,0.084,n,0.067,1,0,0
clear,2,601,40.52,127,2602,12.32,277,3498,-4.64,1325,45.33,345,4.05,-4.81,-49.96963,0.0579275715,0.084,n,0.067,1,0,0
clear,3,503,43.07,181,2427,6.22,548,3507,3.63,724,43.07,345,4.69,0,-39.43561,0.0579275715,0.084,n,0.067,1,0,0
clear,4,442,38.54,280,2202,5.75,576,3378,6.26,333,43.4,172,4.86,-4.86,-37.14331,0.0579275715,0.084,n,0.067,1,0,0
clear,5,378,34.13,408,2240,6.64,418,3453,4.66,346,43.73,172,9.78,-9.6,-39.06966,0.0579275715,0.084,n,0.067,1,0,0
clear,1,493,48.09,119,1213,37.17,94,2694,23.25,218,46.75,194,1.54,1.34,-23.50233,0.0638017394,0.073,n,0.058,1,0,0
clear,2,530,49.45,115,1107,40.87,104,2681,25.31,143,46.1,194,0.61,3.35,-20.78976,0.0638017394,0.073,n,0.058,1,0,0
clear,3,526,45.69,225,941,44.17,71,2544,14.51,264,44.54,194,1.73,1.15,-30.03152,0.0638017394,0.073,n,0.058,1,0,0
clear,4,445,42.98,338,834,39.32,131,2559,11.68,260,43.33,194,0.35,-0.35,-31.65104,0.0638017394,0.073,n,0.058,1,0,0
clear,5,407,41.81,475,727,36.32,204,2542,11.1,173,42.83,194,1.02,-1.02,-31.72671,0.0638017394,0.073,n,0.058,1,0,0
clear,1,575,48.22,180,1888,34.13,311,2838,27.76,490,46.41,194,2.47,1.81,-18.64854,0.0574125278,0.078,n,0.034,1,0,0
clear,2,628,43.63,234,1749,37.89,280,2556,28.53,562,45.72,194,1.31,-2.09,-17.19302,0.0574125278,0.078,n,0.034,1,0,0
clear,3,561,44.03,338,1472,35.94,193,2536,26.02,357,44.27,194,0.23,-0.24,-18.25467,0.0574125278,0.078,n,0.034,1,0,0
clear,4,441,43.59,165,1371,26.72,340,2472,16.68,555,44.72,194,1.13,-1.13,-28.04385,0.0574125278,0.078,n,0.034,1,0,0
clear,5,385,44.71,111,1328,22.84,328,2456,8.07,696,44.71,194,2.84,0,-36.64052,0.0574125278,0.078,n,0.034,1,0,0
clear,1,515,48.39,128,2548,19.25,366,3070,17.47,1042,42.07,194,6.38,6.32,-24.60414,0.039967179,0.066,n,0.027,1,0,0
clear,2,547,47.95,134,2506,19.65,431,3000,18,1036,41.28,172,6.12,6.67,-23.28379,0.039967179,0.066,n,0.027,1,0,0
clear,3,568,43.12,134,2500,18.47,423,3164,9.34,1132,44.76,345,3.03,-1.64,-35.41541,0.039967179,0.066,n,0.027,1,0,0
clear,4,455,42.78,586,2080,6.38,371,3234,4.45,697,42.78,345,2.86,0,-38.33479,0.039967179,0.066,n,0.027,1,0,0
clear,5,506,41.38,189,2462,10.52,438,3622,-0.45,892,41.76,172,0.38,-0.38,-42.20996,0.039967179,0.066,n,0.027,1,0,0
clear,1,473,45.16,107,1195,29.89,207,2667,12.1,506,46.86,194,1.7,-1.7,-34.76388,0.0542216276,0.199,n,0.03,1,0,0
clear,2,473,43.69,245,951,39.68,94,2436,9.81,439,44.39,172,0.7,-0.7,-34.58496,0.0542216276,0.199,n,0.03,1,0,0
clear,3,441,41.07,222,853,31.55,311,2467,7.98,287,43.41,172,2.34,-2.34,-35.43282,0.0542216276,0.199,n,0.03,1,0,0
clear,4,495,38.19,122,2443,1.2,663,3517,-0.18,494,41.23,172,3.03,-3.04,-41.40545,0.0542216276,0.199,n,0.03,1,0,0
clear,5,408,35.56,271,731,21.66,563,2590,-2.21,379,41.65,172,7.04,-6.09,-43.85845,0.0542216276,0.199,n,0.03,1,0,0
clear,1,625,45.37,335,1583,32.47,293,2713,18.99,338,46.6,215,1.24,-1.23,-27.61404,0.0477484452,0.059,n,0.018,1,0,0
clear,2,644,36.42,373,1534,29.88,344,2640,19.47,381,45.58,194,23.05,-9.16,-26.11133,0.0477484452,0.059,n,0.018,1,0,0
clear,3,579,41.22,319,1427,39.34,138,2502,20.26,275,45.09,194,20.23,-3.87,-24.83415,0.0477484452,0.059,n,0.018,1,0,0
clear,4,490,41.74,191,1408,37.37,83,2437,18.21,250,44.37,194,17.97,-2.63,-26.16485,0.0477484452,0.059,n,0.018,1,0,0
clear,5,465,42.27,140,1402,33.87,92,2437,18.27,201,44.17,194,17.18,-1.9,-25.89959,0.0477484452,0.059,n,0.018,1,0,0
clear,1,522,41.49,260,1647,31.42,202,2780,20.17,366,47.41,194,23.37,-5.92,-27.23747,0.0836726685,0.093,c,0.029,0,1,0
clear,2,642,46.06,353,1541,36.98,281,2694,19.14,486,47.24,194,17.46,-1.18,-28.09616,0.0836726685,0.093,c,0.029,0,1,0
clear,3,586,42.62,382,1348,34.13,170,2577,20.97,331,45.09,194,20.71,-2.47,-24.12272,0.0836726685,0.093,c,0.029,0,1,0
clear,4,460,42.18,178,1235,30.87,153,2427,17.67,190,42.34,194,8.68,-0.16,-24.66682,0.0836726685,0.093,c,0.029,0,1,0
clear,5,450,40.21,110,1204,26.82,140,2427,13.72,204,37.75,194,3.05,2.46,-24.03061,0.0836726685,0.093,c,0.029,0,1,0
clear,1,483,51.07,125,835,39.13,310,2586,18.71,70,45.04,237,9.16,6.03,-26.33423,0.0636712074,0.074,n,0.044,1,0,0
clear,2,488,51.52,159,812,39.71,541,2565,20.72,91,44.21,215,14.32,7.31,-23.48512,0.0636712074,0.074,n,0.044,1,0,0
clear,3,477,51.5,84,2383,22.55,328,3227,3.8,1271,42.65,215,12.61,8.85,-38.84503,0.0636712074,0.074,n,0.044,1,0,0
clear,4,488,47.78,84,2433,20.99,206,3059,5.05,1181,41.8,215,7.27,5.98,-36.74703,0.0636712074,0.074,n,0.044,1,0,0
clear,5,471,45.42,369,529,43.13,1700,2433,18.19,125,42.38,215,7.39,3.04,-24.19243,0.0636712074,0.074,n,0.044,1,0,0
clear,1,443,45.39,162,1110,30.51,211,2601,13.46,498,49.11,215,3.72,-3.72,-35.64512,0.0711492757,0.077,n,0.027,1,0,0
clear,2,461,45.35,176,1034,31.19,160,2498,15.95,312,48.09,194,2.74,-2.74,-32.13647,0.0711492757,0.077,n,0.027,1,0,0
clear,3,391,42.76,216,940,37.32,73,2468,6.64,521,45.4,194,2.64,-2.64,-38.75903,0.0711492757,0.077,n,0.027,1,0,0
clear,4,337,44.41,252,910,31.89,118,2435,3.24,463,44.41,172,6.46,0,-41.17052,0.0711492757,0.077,n,0.027,1,0,0
clear,5,307,43.74,301,887,26.68,207,2490,1.45,297,43.74,172,9.23,0,-42.29414,0.0711492757,0.077,n,0.027,1,0,0
clear,1,571,40.25,336,1467,29.59,293,2542,15.75,1207,42.54,194,12.29,-2.29,-26.7854,0.0738638761,0.064,n,0.033,1,0,0
clear,2,559,42.82,272,1441,33.1,193,2525,18.79,903,42.17,194,8.32,0.65,-23.37906,0.0738638761,0.064,n,0.033,1,0,0
clear,3,538,43.51,243,1384,33.82,114,2445,17.49,756,41.78,194,6.71,1.73,-24.28878,0.0738638761,0.064,n,0.033,1,0,0
clear,4,510,41.62,233,1342,32.1,119,2551,13.31,636,38.94,194,5.41,2.68,-25.62999,0.0738638761,0.064,n,0.033,1,0,0
clear,5,496,39.44,226,1315,30.04,128,2494,10.18,620,37.05,194,4.36,2.39,-26.87296,0.0738638761,0.064,n,0.033,1,0,0
clear,1,415,49.73,107,827,28.73,529,2575,12.04,291,49.73,237,1.12,0,-37.68969,0.0663402432,0.088,n,0.05,1,0,0
clear,2,417,49.87,157,781,35.1,366,2614,8.68,246,47.3,215,8.8,2.57,-38.624,0.0663402432,0.088,n,0.05,1,0,0
clear,3,485,48.61,92,2657,13.6,428,3421,6.35,961,45.76,194,5.76,2.85,-39.40827,0.0663402432,0.088,n,0.05,1,0,0
clear,4,477,46.68,84,2478,8.94,414,3469,3.97,737,45.53,194,4.69,1.15,-41.55946,0.0663402432,0.088,n,0.05,1,0,0
clear,5,434,43.55,102,2417,6.07,476,3564,-0.85,736,45.62,194,2.07,-2.07,-46.46509,0.0663402432,0.088,n,0.05,1,0,0
clear,1,534,49.35,79,1386,34.19,220,2782,21.22,477,47.37,215,2.48,1.98,-26.15158,0.0662694902,0.088,n,0.028,1,0,0
clear,2,592,49.82,92,1177,38.53,178,2556,21.61,266,44.96,194,0.27,4.86,-23.3467,0.0662694902,0.088,n,0.028,1,0,0
clear,3,511,43.44,350,964,41.66,96,2509,7.91,462,42.14,194,1.91,1.3,-34.22501,0.0662694902,0.088,n,0.028,1,0,0
clear,4,417,44.58,175,841,31.88,358,2497,6.7,241,42.65,194,6.81,1.93,-35.95397,0.0662694902,0.088,n,0.028,1,0,0
clear,5,459,41.66,247,1109,7.35,750,2829,-6.8,509,42.93,194,1.27,-1.27,-49.72866,0.0662694902,0.088,n,0.028,1,0,0
clear,1,439,50.94,71,1098,32.68,211,2589,15.78,258,44.49,215,9.24,6.45,-28.70579,0.0540649431,0.069,n,0.028,1,0,0
clear,2,456,50.46,211,980,35.31,302,2609,16.55,212,43.69,194,8.77,6.77,-27.13996,0.0540649431,0.069,n,0.028,1,0,0
clear,3,567,45.72,228,2460,19.06,278,3523,8.73,1192,41.91,194,5.33,3.81,-33.17613,0.0540649431,0.069,n,0.028,1,0,0
clear,4,521,45.44,116,2546,14.17,413,3344,6.91,1058,41.64,194,4.95,3.8,-34.73297,0.0540649431,0.069,n,0.028,1,0,0
clear,5,498,43.47,134,2540,9.32,355,3662,2.53,733,41.97,194,4.54,1.5,-39.44244,0.0540649431,0.069,n,0.028,1,0,0
clear,1,455,51.77,65,979,34.08,189,2571,12.01,348,50.4,258,8.49,1.37,-38.39166,0.0738481902,0.1,c,0.039,0,1,0
clear,2,494,53.69,96,858,42.25,687,2629,18.21,230,47.29,237,8.92,6.4,-29.07888,0.0738481902,0.1,c,0.039,0,1,0
clear,3,512,51.16,66,2494,19.89,380,3332,15.27,620,45.19,215,7.62,5.97,-29.91678,0.0738481902,0.1,c,0.039,0,1,0
clear,4,482,48.24,83,737,37.37,1460,2554,13.56,337,43.89,215,7.61,4.35,-30.32913,0.0738481902,0.1,c,0.039,0,1,0
clear,5,485,44.55,637,672,44.55,1029,2430,9.05,372,42.62,237,6.48,1.93,-33.56918,0.0738481902,0.1,c,0.039,0,1,0
clear,1,311,47.42,155,2388,26.59,124,3399,26.69,478,47.42,172,4.46,0,-20.73158,0.0862631233,0.132,n,0.06,1,0,0
clear,2,367,53.36,28,2358,28.97,63,3197,24.73,150,50.35,194,14.09,3.01,-25.61925,0.0862631233,0.132,n,0.06,1,0,0
clear,3,520,47.85,101,2132,26.02,280,2773,17.9,1803,49.82,172,2.61,-1.97,-31.92349,0.0862631233,0.132,n,0.06,1,0,0
clear,4,572,44.65,291,1512,32.04,256,2496,18.51,558,45.95,172,4.86,-1.3,-27.43793,0.0862631233,0.132,n,0.06,1,0,0
clear,5,412,36.27,256,1432,27.34,122,2491,11.4,419,44.62,172,8.34,-8.35,-33.22027,0.0862631233,0.132,n,0.06,1,0,0
clear,1,627,41.61,223,1527,36.66,267,2581,22.08,506,44.56,194,16.69,-2.95,-22.47513,0.0562084186,0.078,n,0.015,1,0,0
clear,2,684,40.77,305,1518,39.2,176,2577,23.78,300,44.16,194,25.53,-3.39,-20.38039,0.0562084186,0.078,n,0.015,1,0,0
clear,3,604,39.13,416,1462,34.38,205,2512,21.98,365,43.69,194,24.3,-4.56,-21.71224,0.0562084186,0.078,n,0.015,1,0,0
clear,4,482,43.09,173,1409,28.04,204,2382,17.75,289,43.31,194,26.6,-0.22,-25.5603,0.0562084186,0.078,n,0.015,1,0,0
clear,5,462,41.71,225,1213,13.18,726,2334,15.6,307,42.94,194,32.19,-1.23,-27.3388,0.0562084186,0.078,n,0.015,1,0,0
clear,1,417,47.47,95,1795,28,185,2853,25.57,153,47.47,345,3.45,0,-21.8976,0.0558778838,0.234,none,0,0,0,0
clear,2,468,42.58,148,1109,33.53,90,2370,15.26,268,45.04,151,0.23,-2.46,-29.77769,0.0558778838,0.234,none,0,0,0,0
clear,3,451,40.13,791,534,36.69,450,2554,4.81,317,44.11,172,3.98,-3.98,-39.29923,0.0558778838,0.234,none,0,0,0,0
clear,4,485,41.1,233,596,39.35,823,2516,1.04,250,41.94,194,0.84,-0.84,-40.89781,0.0558778838,0.234,none,0,0,0,0
clear,5,423,38.85,143,737,23.51,606,2482,-3.31,253,38.85,237,2.08,0,-42.16108,0.0558778838,0.234,none,0,0,0,0
clear,1,707,39.93,264,1564,33.66,207,2785,19.64,360,42.45,194,0.91,-2.52,-22.81387,0.05523201,0.128,n,0.024,1,0,0
clear,2,843,39.23,453,1413,36.61,215,2586,20.29,263,42.28,172,2,-3.05,-21.98686,0.05523201,0.128,n,0.024,1,0,0
clear,3,457,42.65,124,1202,32,139,2343,13.3,210,41.77,215,4.12,0.88,-28.46859,0.05523201,0.128,n,0.024,1,0,0
clear,4,458,39.18,203,1025,23.62,357,2328,9.39,246,41.79,237,8.5,-2.61,-32.39993,0.05523201,0.128,n,0.024,1,0,0
clear,5,579,34.13,426,1258,18.81,269,2477,2.68,355,43.94,280,15.12,-9.81,-41.2601,0.05523201,0.128,n,0.024,1,0,0
clear,1,461,52.47,64,1328,30.17,246,2461,25.06,213,48.63,215,7.34,3.84,-23.57128,0.1228024994,0.094,n,0.043,1,0,0
clear,2,480,52,165,1117,38.39,159,2461,26.76,110,47.67,194,5.46,4.33,-20.90565,0.1228024994,0.094,n,0.043,1,0,0
clear,3,621,43.07,403,671,43.07,1188,2487,24.09,245,46.41,194,5.54,-3.34,-22.32224,0.1228024994,0.094,n,0.043,1,0,0
clear,4,480,48.94,1658,565,48.94,241,2461,20.14,293,45.3,215,6.86,3.64,-25.15887,0.1228024994,0.094,n,0.043,1,0,0
